,Tag,Key,Time,Value,UpdateTime
372,daily_report,steps,1668297600,"{""calories"":128,""distance"":1481,""steps"":2590}",1668634822
373,daily_report,steps,1668384000,"{""calories"":144,""distance"":762,""steps"":1467}",1668634822
374,daily_report,steps,1668470400,"{""calories"":121,""distance"":1413,""steps"":2462}",1668634821
375,daily_report,steps,1668556800,"{""calories"":199,""distance"":1761,""steps"":3078}",1668634821
376,daily_report,steps,1668643200,"{""calories"":74,""distance"":284,""steps"":577}",1668897369
377,daily_report,steps,1668729600,"{""calories"":145,""distance"":519,""steps"":1009}",1668897368
378,daily_report,steps,1668816000,"{""calories"":57,""distance"":233,""steps"":478}",1668897368
379,daily_report,steps,1668902400,"{""calories"":1412,""distance"":10487,""steps"":17972}",1669127561
380,daily_report,steps,1668988800,"{""calories"":210,""distance"":849,""steps"":1584}",1669127561
381,daily_report,steps,1669075200,"{""calories"":65,""distance"":353,""steps"":718}",1669238158
382,daily_report,steps,1669161600,"{""calories"":149,""distance"":434,""steps"":852}",1669238158
383,daily_report,steps,1669248000,"{""calories"":137,""distance"":1626,""steps"":2861}",1669324465
384,daily_report,steps,1669334400,"{""calories"":51,""distance"":283,""steps"":576}",1669583939
385,daily_report,steps,1669420800,"{""calories"":131,""distance"":621,""steps"":1185}",1669583937
386,daily_report,steps,1669507200,"{""calories"":354,""distance"":2864,""steps"":4819}",1669583937
387,daily_report,steps,1669593600,"{""calories"":136,""distance"":672,""steps"":1308}",1669842996
388,daily_report,steps,1669680000,"{""calories"":131,""distance"":1607,""steps"":2840}",1669842995
389,daily_report,steps,1669766400,"{""calories"":118,""distance"":1543,""steps"":2660}",1669842995
390,daily_report,steps,1669852800,"{""calories"":139,""distance"":634,""steps"":1243}",1669930441
391,daily_report,steps,1669939200,"{""calories"":28,""distance"":160,""steps"":327}",1670016788
392,daily_report,steps,1670025600,"{""calories"":338,""distance"":2757,""steps"":4687}",1670625578
393,daily_report,steps,1670112000,"{""calories"":43,""distance"":184,""steps"":382}",1670625577
394,daily_report,steps,1670198400,"{""calories"":41,""distance"":214,""steps"":442}",1670625577
395,daily_report,steps,1670284800,"{""calories"":165,""distance"":2396,""steps"":4170}",1670625577
396,daily_report,steps,1670371200,"{""calories"":129,""distance"":597,""steps"":1174}",1670625576
397,daily_report,steps,1670457600,"{""calories"":30,""distance"":197,""steps"":405}",1670625576
398,daily_report,steps,1670544000,"{""calories"":147,""distance"":287,""steps"":582}",1670625583
399,daily_report,steps,1670630400,"{""calories"":417,""distance"":1590,""steps"":2910}",1671003560
400,daily_report,steps,1670716800,"{""calories"":204,""distance"":3903,""steps"":7028}",1671003560
401,daily_report,steps,1670803200,"{""calories"":202,""distance"":2742,""steps"":4774}",1671003560
402,daily_report,steps,1670889600,"{""calories"":162,""distance"":1676,""steps"":3063}",1671003560
403,daily_report,steps,1670976000,"{""calories"":346,""distance"":3215,""steps"":5655}",1671454747
404,daily_report,steps,1671062400,"{""calories"":212,""distance"":681,""steps"":1325}",1671454747
405,daily_report,steps,1671148800,"{""calories"":43,""distance"":246,""steps"":496}",1671454745
406,daily_report,steps,1671235200,"{""calories"":430,""distance"":5084,""steps"":8668}",1671454771
407,daily_report,steps,1671321600,"{""calories"":38,""distance"":199,""steps"":409}",1671454771
408,daily_report,steps,1671408000,"{""calories"":208,""distance"":642,""steps"":1264}",1671722517
409,daily_report,steps,1671494400,"{""calories"":106,""distance"":1120,""steps"":1994}",1671722516
410,daily_report,steps,1671580800,"{""calories"":351,""distance"":2450,""steps"":4205}",1671722529
411,daily_report,steps,1671667200,"{""calories"":115,""distance"":382,""steps"":771}",1672337769
412,daily_report,steps,1671753600,"{""calories"":370,""distance"":5431,""steps"":9528}",1672337768
413,daily_report,steps,1671840000,"{""calories"":520,""distance"":3847,""steps"":6677}",1672342339
414,daily_report,steps,1671926400,"{""calories"":155,""distance"":2055,""steps"":3580}",1672342339
415,daily_report,steps,1672012800,"{""calories"":128,""distance"":756,""steps"":1486}",1672342339
416,daily_report,steps,1672099200,"{""calories"":47,""distance"":308,""steps"":622}",1672342338
417,daily_report,steps,1672185600,"{""calories"":52,""distance"":372,""steps"":753}",1672342338
418,daily_report,steps,1672272000,"{""calories"":892,""distance"":5170,""steps"":9239}",1672997901
419,daily_report,steps,1672358400,"{""calories"":72,""distance"":468,""steps"":959}",1672997901
420,daily_report,steps,1672444800,"{""calories"":44,""distance"":535,""steps"":1076}",1672997901
421,daily_report,steps,1672531200,"{""calories"":116,""distance"":1663,""steps"":2920}",1672997900
422,daily_report,steps,1672617600,"{""calories"":55,""distance"":385,""steps"":786}",1672997900
423,daily_report,steps,1672704000,"{""calories"":133,""distance"":1869,""steps"":3339}",1672997900
424,daily_report,steps,1672790400,"{""calories"":59,""distance"":787,""steps"":1497}",1672997899
425,daily_report,steps,1672876800,"{""calories"":58,""distance"":606,""steps"":1125}",1672997947
426,daily_report,steps,1672963200,"{""calories"":123,""distance"":1430,""steps"":2608}",1673186523
427,daily_report,steps,1673049600,"{""calories"":171,""distance"":2210,""steps"":3929}",1673186523
428,daily_report,steps,1673136000,"{""calories"":239,""distance"":2543,""steps"":4528}",1673717624
429,daily_report,steps,1673222400,"{""calories"":49,""distance"":405,""steps"":818}",1673717622
430,daily_report,steps,1673308800,"{""calories"":196,""distance"":3178,""steps"":5474}",1673717622
431,daily_report,steps,1673395200,"{""calories"":198,""distance"":3044,""steps"":5280}",1673717622
432,daily_report,steps,1673481600,"{""calories"":45,""distance"":440,""steps"":828}",1673717621
433,daily_report,steps,1673568000,"{""calories"":89,""distance"":1260,""steps"":2224}",1674218182
434,daily_report,steps,1673654400,"{""calories"":140,""distance"":2152,""steps"":3830}",1674218240
435,daily_report,steps,1673740800,"{""calories"":72,""distance"":659,""steps"":1338}",1674218239
436,daily_report,steps,1673827200,"{""calories"":321,""distance"":2128,""steps"":3863}",1674218239
437,daily_report,steps,1673913600,"{""calories"":51,""distance"":254,""steps"":517}",1674218239
438,daily_report,steps,1674000000,"{""calories"":45,""distance"":366,""steps"":754}",1674218239
439,daily_report,steps,1674086400,"{""calories"":103,""distance"":1510,""steps"":2619}",1674218239
440,daily_report,steps,1674172800,"{""calories"":50,""distance"":264,""steps"":545}",1674720196
441,daily_report,steps,1674259200,"{""calories"":65,""distance"":469,""steps"":939}",1674720196
442,daily_report,steps,1674345600,"{""calories"":729,""distance"":5830,""steps"":10027}",1674720196
443,daily_report,steps,1674432000,"{""calories"":159,""distance"":957,""steps"":1858}",1674720196
444,daily_report,steps,1674518400,"{""calories"":104,""distance"":1468,""steps"":2549}",1674720195
445,daily_report,steps,1674604800,"{""calories"":113,""distance"":1369,""steps"":2447}",1674720195
446,daily_report,steps,1674691200,"{""calories"":193,""distance"":427,""steps"":864}",1675170954
447,daily_report,steps,1674777600,"{""calories"":163,""distance"":2159,""steps"":3715}",1675170954
448,daily_report,steps,1674864000,"{""calories"":169,""distance"":2877,""steps"":4921}",1675170954
449,daily_report,steps,1674950400,"{""calories"":221,""distance"":3873,""steps"":6710}",1675170954
450,daily_report,steps,1675036800,"{""calories"":49,""distance"":345,""steps"":689}",1675170954
451,daily_report,steps,1675123200,"{""calories"":39,""distance"":299,""steps"":618}",1675631767
452,daily_report,steps,1675209600,"{""calories"":101,""distance"":848,""steps"":1528}",1675631766
453,daily_report,steps,1675296000,"{""calories"":43,""distance"":278,""steps"":569}",1675631766
454,daily_report,steps,1675382400,"{""calories"":55,""distance"":304,""steps"":624}",1675631766
455,daily_report,steps,1675468800,"{""calories"":424,""distance"":5875,""steps"":10238}",1675631765
456,daily_report,steps,1675555200,"{""calories"":206,""distance"":3566,""steps"":6113}",1675631765
457,daily_report,steps,1675641600,"{""calories"":202,""distance"":595,""steps"":1172}",1676607752
458,daily_report,steps,1675728000,"{""calories"":46,""distance"":212,""steps"":432}",1676607752
459,daily_report,steps,1675814400,"{""calories"":189,""distance"":543,""steps"":1080}",1676607752
460,daily_report,steps,1675900800,"{""calories"":65,""distance"":220,""steps"":457}",1676607751
461,daily_report,steps,1675987200,"{""calories"":44,""distance"":115,""steps"":240}",1676607751
462,daily_report,steps,1676073600,"{""calories"":242,""distance"":4245,""steps"":7552}",1676607751
463,daily_report,steps,1676160000,"{""calories"":134,""distance"":1813,""steps"":3177}",1676607750
464,daily_report,steps,1676246400,"{""calories"":72,""distance"":483,""steps"":983}",1676607799
465,daily_report,steps,1676332800,"{""calories"":183,""distance"":646,""steps"":1255}",1676607799
466,daily_report,steps,1676419200,"{""calories"":108,""distance"":1426,""steps"":2486}",1676607798
467,daily_report,steps,1676505600,"{""calories"":79,""distance"":294,""steps"":598}",1676607798
468,daily_report,steps,1676592000,"{""calories"":59,""distance"":288,""steps"":589}",1677009439
469,daily_report,steps,1676678400,"{""calories"":386,""distance"":3101,""steps"":5372}",1677009439
470,daily_report,steps,1676764800,"{""calories"":57,""distance"":357,""steps"":712}",1677009438
471,daily_report,steps,1676851200,"{""calories"":222,""distance"":615,""steps"":1210}",1677009438
472,daily_report,steps,1676937600,"{""calories"":231,""distance"":3427,""steps"":6029}",1677316353
473,daily_report,steps,1677024000,"{""calories"":79,""distance"":356,""steps"":715}",1677316353
474,daily_report,steps,1677110400,"{""calories"":102,""distance"":1447,""steps"":2574}",1677316351
475,daily_report,steps,1677196800,"{""calories"":223,""distance"":3753,""steps"":6170}",1677316351
476,daily_report,steps,1677283200,"{""calories"":35,""distance"":307,""steps"":628}",1677589571
477,daily_report,steps,1677369600,"{""calories"":210,""distance"":3810,""steps"":6407}",1677589570
478,daily_report,steps,1677456000,"{""calories"":68,""distance"":433,""steps"":867}",1677589570
479,daily_report,steps,1677542400,"{""calories"":156,""distance"":2329,""steps"":3947}",1677589632
480,daily_report,steps,1677628800,"{""calories"":51,""distance"":265,""steps"":547}",1678439675
481,daily_report,steps,1677715200,"{""calories"":333,""distance"":2197,""steps"":3961}",1678439675
482,daily_report,steps,1677801600,"{""calories"":61,""distance"":568,""steps"":1152}",1678439674
483,daily_report,steps,1677888000,"{""calories"":176,""distance"":988,""steps"":1827}",1678439674
484,daily_report,steps,1677974400,"{""calories"":193,""distance"":3070,""steps"":5349}",1678439673
485,daily_report,steps,1678060800,"{""calories"":39,""distance"":207,""steps"":432}",1678439673
486,daily_report,steps,1678147200,"{""calories"":145,""distance"":616,""steps"":1210}",1678439673
487,daily_report,steps,1678233600,"{""calories"":183,""distance"":2839,""steps"":4867}",1678439672
488,daily_report,steps,1678320000,"{""calories"":78,""distance"":420,""steps"":859}",1678439672
489,daily_report,steps,1678406400,"{""calories"":278,""distance"":1086,""steps"":2006}",1678680481
490,daily_report,steps,1678492800,"{""calories"":73,""distance"":1039,""steps"":1827}",1678680480
491,daily_report,steps,1678579200,"{""calories"":227,""distance"":2491,""steps"":4366}",1678680480
492,daily_report,steps,1678665600,"{""calories"":54,""distance"":336,""steps"":680}",1679384719
493,daily_report,steps,1678752000,"{""calories"":61,""distance"":431,""steps"":872}",1679384719
494,daily_report,steps,1678838400,"{""calories"":30,""distance"":266,""steps"":542}",1679384719
495,daily_report,steps,1678924800,"{""calories"":85,""distance"":398,""steps"":811}",1679384718
496,daily_report,steps,1679011200,"{""calories"":335,""distance"":6202,""steps"":10701}",1679384718
497,daily_report,steps,1679097600,"{""calories"":309,""distance"":5224,""steps"":8840}",1679384717
498,daily_report,steps,1679184000,"{""calories"":31,""distance"":478,""steps"":961}",1679384717
499,daily_report,steps,1679270400,"{""calories"":136,""distance"":391,""steps"":799}",1679384735
500,daily_report,steps,1679356800,"{""calories"":501,""distance"":2986,""steps"":5093}",1679828460
501,daily_report,steps,1679443200,"{""calories"":45,""distance"":245,""steps"":508}",1679828460
502,daily_report,steps,1679529600,"{""calories"":209,""distance"":777,""steps"":1490}",1679828460
503,daily_report,steps,1679616000,"{""calories"":67,""distance"":349,""steps"":704}",1679828459
504,daily_report,steps,1679702400,"{""calories"":652,""distance"":12797,""steps"":22323}",1680470296
505,daily_report,steps,1679788800,"{""calories"":159,""distance"":2065,""steps"":3826}",1680552088
506,daily_report,steps,1679875200,"{""calories"":143,""distance"":632,""steps"":1254}",1680552088
507,daily_report,steps,1679961600,"{""calories"":104,""distance"":883,""steps"":1738}",1680552088
508,daily_report,steps,1680048000,"{""calories"":215,""distance"":3708,""steps"":6233}",1680552087
509,daily_report,steps,1680134400,"{""calories"":279,""distance"":2134,""steps"":3851}",1680552087
510,daily_report,steps,1680220800,"{""calories"":162,""distance"":2728,""steps"":4628}",1680552087
511,daily_report,steps,1680307200,"{""calories"":232,""distance"":750,""steps"":1479}",1680552086
512,daily_report,steps,1680393600,"{""calories"":368,""distance"":7570,""steps"":12924}",1680552086
513,daily_report,steps,1680480000,"{""calories"":35,""distance"":293,""steps"":599}",1680639896
514,daily_report,steps,1680566400,"{""calories"":50,""distance"":151,""steps"":316}",1680729708
515,daily_report,steps,1680652800,"{""calories"":85,""distance"":1355,""steps"":2385}",1680729708
516,daily_report,steps,1680739200,"{""calories"":181,""distance"":456,""steps"":915}",1680814918
517,daily_report,steps,1680825600,"{""calories"":23,""distance"":176,""steps"":367}",1680942928
518,daily_report,steps,1680912000,"{""calories"":32,""distance"":265,""steps"":536}",1680989485
519,daily_report,steps,1680998400,"{""calories"":265,""distance"":2893,""steps"":5040}",1681280902
520,daily_report,steps,1681084800,"{""calories"":253,""distance"":1654,""steps"":3001}",1681280901
521,daily_report,steps,1681171200,"{""calories"":22,""distance"":263,""steps"":531}",1681280901
522,daily_report,steps,1681257600,"{""calories"":66,""distance"":288,""steps"":586}",1681485153
523,daily_report,steps,1681344000,"{""calories"":120,""distance"":400,""steps"":783}",1681485153
524,daily_report,steps,1681430400,"{""calories"":260,""distance"":4856,""steps"":8182}",1681485303
525,daily_report,steps,1681776000,"{""calories"":123,""distance"":510,""steps"":975}",1682676388
526,daily_report,steps,1681862400,"{""calories"":43,""distance"":210,""steps"":426}",1682676388
527,daily_report,steps,1681948800,"{""calories"":248,""distance"":3374,""steps"":5890}",1682676387
528,daily_report,steps,1682035200,"{""calories"":30,""distance"":172,""steps"":359}",1682676387
529,daily_report,steps,1682121600,"{""calories"":685,""distance"":4565,""steps"":7724}",1682676386
530,daily_report,steps,1682208000,"{""calories"":46,""distance"":193,""steps"":401}",1682676386
531,daily_report,steps,1682294400,"{""calories"":218,""distance"":1860,""steps"":3185}",1682676386
532,daily_report,steps,1682380800,"{""calories"":58,""distance"":202,""steps"":415}",1682676385
533,daily_report,steps,1682467200,"{""calories"":90,""distance"":364,""steps"":752}",1682676385
534,daily_report,steps,1682553600,"{""calories"":46,""distance"":355,""steps"":729}",1682676385
535,daily_report,steps,1682640000,"{""calories"":41,""distance"":288,""steps"":587}",1682947235
536,daily_report,steps,1682726400,"{""calories"":55,""distance"":360,""steps"":727}",1682947234
537,daily_report,steps,1682812800,"{""calories"":320,""distance"":4242,""steps"":7153}",1682947234
538,daily_report,steps,1682899200,"{""calories"":31,""distance"":271,""steps"":544}",1682947234
539,daily_report,spo2,1667088000,"{""avg_spo2"":97,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":96}",1667163758
540,daily_report,spo2,1667174400,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1667314653
541,daily_report,spo2,1667260800,"{""avg_spo2"":92,""lack_spo2_count"":0,""max_spo2"":96,""min_spo2"":90}",1667314653
542,daily_report,spo2,1667347200,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1667425253
543,daily_report,spo2,1667433600,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1667587154
544,daily_report,spo2,1667520000,"{""avg_spo2"":90,""lack_spo2_count"":0,""max_spo2"":92,""min_spo2"":90}",1667732177
545,daily_report,spo2,1667606400,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":93}",1667732177
546,daily_report,spo2,1667692800,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1667995132
547,daily_report,spo2,1667779200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1668634754
548,daily_report,spo2,1667865600,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1668634754
549,daily_report,spo2,1667952000,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1668634823
550,daily_report,spo2,1668038400,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":91}",1668634823
551,daily_report,spo2,1668124800,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1668634823
552,daily_report,spo2,1668211200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":91}",1668634822
553,daily_report,spo2,1668297600,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":91}",1668634822
554,daily_report,spo2,1668384000,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":96,""min_spo2"":92}",1668634822
555,daily_report,spo2,1668470400,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1668634821
556,daily_report,spo2,1668556800,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":92}",1668634821
557,daily_report,spo2,1668643200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":96,""min_spo2"":90}",1668897369
558,daily_report,spo2,1668729600,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":91}",1668897368
559,daily_report,spo2,1668816000,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1668897368
560,daily_report,spo2,1668902400,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1669127561
561,daily_report,spo2,1668988800,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1669127561
562,daily_report,spo2,1669075200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1669238158
563,daily_report,spo2,1669161600,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":92}",1669238158
564,daily_report,spo2,1669248000,"{""avg_spo2"":92,""lack_spo2_count"":0,""max_spo2"":96,""min_spo2"":90}",1669324465
565,daily_report,spo2,1669334400,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1669583939
566,daily_report,spo2,1669420800,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1669583937
567,daily_report,spo2,1669507200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1669583939
568,daily_report,spo2,1669593600,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":91}",1669842996
569,daily_report,spo2,1669680000,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1669842995
570,daily_report,spo2,1669766400,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":96,""min_spo2"":90}",1669842995
571,daily_report,spo2,1669852800,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":93}",1669930441
572,daily_report,spo2,1669939200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":91}",1670016788
573,daily_report,spo2,1670025600,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90}",1670625578
574,daily_report,spo2,1670112000,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90}",1670625577
575,daily_report,spo2,1670198400,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1670625577
576,daily_report,spo2,1670284800,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1670625577
577,daily_report,spo2,1670371200,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1670625576
578,daily_report,spo2,1670457600,"{""avg_spo2"":95,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90}",1670625576
579,daily_report,spo2,1670544000,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1670625583
580,daily_report,spo2,1670630400,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":98,""min_spo2"":90}",1671003560
581,daily_report,spo2,1670716800,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671003560
582,daily_report,spo2,1670803200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90}",1671003560
583,daily_report,spo2,1670889600,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671003560
584,daily_report,spo2,1670976000,"{""avg_spo2"":92,""lack_spo2_count"":0,""max_spo2"":96,""min_spo2"":90}",1671454747
585,daily_report,spo2,1671062400,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671454747
586,daily_report,spo2,1671148800,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671454745
587,daily_report,spo2,1671235200,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90}",1671454771
588,daily_report,spo2,1671321600,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671454771
589,daily_report,spo2,1671408000,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671722517
590,daily_report,spo2,1671494400,"{""avg_spo2"":94,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671722516
591,daily_report,spo2,1671580800,"{""avg_spo2"":93,""lack_spo2_count"":0,""max_spo2"":97,""min_spo2"":90}",1671722529
592,daily_report,spo2,1671667200,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":90,""time"":1671720300,""dbTime"":1671720300,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672337769
593,daily_report,spo2,1671753600,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":94,""time"":1671769980,""dbTime"":1671769980,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672337768
594,daily_report,spo2,1671840000,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":90,""time"":1671867060,""dbTime"":1671867060,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672342339
595,daily_report,spo2,1671926400,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1671951720,""dbTime"":1671951720,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672342339
596,daily_report,spo2,1672012800,"{""avg_spo2"":92,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1672029180,""dbTime"":1672029180,""sid"":""549892192""},""max_spo2"":96,""min_spo2"":90}",1672342339
597,daily_report,spo2,1672099200,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":90,""time"":1672112400,""dbTime"":1672112400,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672342338
598,daily_report,spo2,1672185600,"{""avg_spo2"":92,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":91,""time"":1672202400,""dbTime"":1672202400,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672342338
599,daily_report,spo2,1672272000,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1672290600,""dbTime"":1672290600,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672997901
600,daily_report,spo2,1672358400,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":93,""time"":1672386120,""dbTime"":1672386120,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672997901
601,daily_report,spo2,1672444800,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1672520340,""dbTime"":1672520340,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672997901
602,daily_report,spo2,1672531200,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":90,""time"":1672568820,""dbTime"":1672568820,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672997900
603,daily_report,spo2,1672617600,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1672651620,""dbTime"":1672651620,""sid"":""549892192""},""max_spo2"":99,""min_spo2"":90}",1672997900
604,daily_report,spo2,1672704000,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1672732020,""dbTime"":1672732020,""sid"":""549892192""},""max_spo2"":98,""min_spo2"":91}",1672997900
605,daily_report,spo2,1672790400,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":91,""time"":1672865220,""dbTime"":1672865220,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672997899
606,daily_report,spo2,1672876800,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":91,""time"":1672927500,""dbTime"":1672927500,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1672997947
607,daily_report,spo2,1672963200,"{""avg_spo2"":92,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":93,""time"":1672986300,""dbTime"":1672986300,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1673186523
608,daily_report,spo2,1673049600,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1673083920,""dbTime"":1673083920,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1673186523
609,daily_report,spo2,1673136000,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1673175360,""dbTime"":1673175360,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":91}",1673717624
610,daily_report,spo2,1673222400,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":95,""time"":1673259240,""dbTime"":1673259240,""sid"":""549892192""},""max_spo2"":98,""min_spo2"":90}",1673717622
611,daily_report,spo2,1673308800,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":90,""time"":1673329440,""dbTime"":1673329440,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1673717622
612,daily_report,spo2,1673395200,"{""avg_spo2"":93,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":95,""time"":1673417640,""dbTime"":1673417640,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1673717622
613,daily_report,spo2,1673481600,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1673509920,""dbTime"":1673509920,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1673717621
614,daily_report,spo2,1673568000,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1673592420,""dbTime"":1673592420,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":90}",1674218182
615,daily_report,spo2,1673654400,"{""avg_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":91,""time"":1673680500,""dbTime"":1673680500,""sid"":""549892192""},""max_spo2"":97,""min_spo2"":91}",1674218240
